ID,F37,F41,F2,F17,F22,F32,F47
247822,1,1,0,9,995,0,0
247823,1,1,0,9,995,0,0
247824,1,2,0,9,995,0,0
247825,1,2,19,9,119,0,0
247826,1,1,0,9,995,0,0
247827,1,1,0,9,995,0,0
247828,1,2,0,9,995,0,0
247829,1,1,0,9,125,0,0
247830,3,2,0,9,995,0,0
247831,3,1,0,9,1,0,9
247832,1,2,0,9,995,0,0
247833,1,2,0,9,995,0,0
247834,1,2,0,9,995,0,0
247835,1,1,0,9,995,0,0
247836,1,2,0,9,995,0,0
247837,1,2,0,9,995,0,0
247838,1,1,0,9,995,0,0
247839,1,2,0,9,995,0,0
247840,1,2,0,9,995,0,0
247841,1,2,0,9,995,0,0
247842,1,1,0,9,121,0,0
247843,1,2,0,9,995,0,0
247844,1,2,0,9,995,0,0
247845,3,1,0,9,1,0,0
247846,1,1,0,9,107,0,0
247847,1,2,0,9,131,0,0
247848,1,1,0,9,995,0,0
247849,1,2,0,9,995,0,0
247850,1,1,0,9,103,0,2
247851,1,2,0,9,121,0,0
247852,1,2,0,9,995,0,0
247853,3,1,0,9,1,0,0
247854,1,1,0,9,995,0,0
247855,1,2,0,9,995,0,0
247856,1,2,0,9,995,0,0
247857,1,1,0,9,91,0,0
247858,1,1,0,9,995,0,0
247859,1,1,0,9,995,0,0
247860,1,1,0,9,124,0,0
247861,1,2,0,9,95,0,0
247862,1,1,0,9,11,0,1
247863,3,2,0,9,995,0,0
247864,1,1,0,9,995,0,0
247865,1,1,0,9,90,0,9
247866,3,2,0,9,995,0,0
247867,1,1,0,9,995,0,0
247868,1,1,0,9,995,0,0
247869,3,2,0,9,21,0,0
247870,1,2,0,9,995,0,0
247871,1,2,0,9,995,0,0
247872,1,1,0,9,126,0,0
247873,1,1,0,9,998,0,0
247874,1,1,0,9,995,0,0
247875,1,1,0,9,131,0,0
247876,1,1,0,9,11,0,0
247877,1,2,0,9,995,0,0
247878,1,1,0,9,87,0,0
247879,1,1,0,9,17,0,0
247880,1,1,0,9,5,0,0
247881,1,1,0,9,16,0,0
247882,1,1,0,9,995,0,0
247883,1,1,0,9,995,0,0
247884,1,1,0,9,130,0,0
247885,1,2,0,9,121,0,0
247886,1,2,0,9,995,0,0
247887,1,1,0,9,11,0,0
247888,2,2,0,9,995,0,0
247889,1,2,0,9,995,0,0
247890,1,2,0,9,102,0,0
247891,1,2,0,9,118,0,0
247892,1,2,0,9,119,0,0
247893,3,1,0,9,995,0,0
247894,1,2,0,9,995,0,0
247895,1,1,0,9,995,0,0
247896,1,1,0,9,995,0,0
247897,3,2,0,9,1,0,0
247898,1,1,0,9,104,0,0
247899,4,1,0,9,995,0,0
247900,1,1,0,9,1,0,0
247901,3,1,0,9,1,0,0
247902,2,1,0,9,11,0,0
247903,1,2,0,9,995,0,0
247904,1,2,0,9,995,0,0
247905,1,1,0,9,1,0,0
247906,2,2,0,9,118,0,0
247907,1,1,0,9,95,0,0
247908,4,1,0,9,91,0,0
247909,1,1,0,9,995,0,0
247910,1,2,0,9,995,0,0
247911,1,1,0,9,106,0,0
247912,1,1,0,9,90,0,0
247913,1,2,0,9,995,0,0
247914,1,2,0,9,995,0,0
247915,1,1,0,9,62,0,0
247916,1,1,0,4,995,0,0
247917,1,2,0,9,995,0,0
247918,1,1,0,9,11,0,0
247919,1,2,0,9,995,0,0
247920,3,2,0,9,995,0,0
247921,1,2,0,9,995,0,0
247922,1,2,0,9,125,0,0
247923,1,2,0,9,995,0,0
247924,1,1,0,9,1,0,0
247925,1,1,0,9,104,0,0
247926,1,2,0,9,119,0,0
247927,1,1,0,9,124,0,0
247928,3,2,0,9,1,0,0
247929,1,1,0,8,995,0,0
247930,1,2,0,9,121,0,0
247931,1,2,0,9,998,0,0
247932,1,1,0,9,64,0,0
247933,1,2,0,9,118,0,0
247934,1,2,0,9,995,0,0
247935,1,1,0,9,79,0,0
247936,3,2,0,9,995,0,0
247937,1,1,0,9,1,0,0
247938,1,1,0,9,104,0,0
247939,1,1,0,9,1,0,0
247940,1,2,0,9,995,12,0
247941,1,1,0,9,995,0,0
247942,1,1,0,9,995,0,0
247943,1,2,0,9,995,0,0
247944,3,2,0,9,995,0,0
247945,3,1,0,9,995,0,0
247946,1,2,0,9,995,0,0
247947,1,1,0,9,995,0,0
247948,1,1,0,9,995,0,0
247949,1,2,0,9,995,0,0
247950,1,2,0,9,995,0,0
247951,1,2,0,9,998,0,0
247952,1,2,0,9,995,0,0
247953,1,1,0,9,124,0,0
247954,1,1,0,9,1,0,0
247955,1,1,0,9,125,0,0
247956,1,1,0,9,49,0,0
247957,1,1,0,9,79,0,0
247958,1,2,0,9,995,0,0
247959,3,1,0,9,1,0,0
247960,1,2,0,9,102,0,0
247961,3,2,0,9,995,0,0
247962,1,1,0,9,42,0,0
247963,1,2,0,9,995,0,0
247964,1,2,0,9,995,0,0
247965,2,2,17,9,995,0,0
247966,1,2,0,9,995,0,0
247967,3,2,0,9,995,0,0
247968,1,2,19,9,995,0,0
247969,1,1,0,9,11,0,0
247970,1,1,0,9,995,0,0
247971,1,1,0,9,995,0,0
247972,1,1,0,9,124,0,0
247973,1,2,0,9,995,0,0
247974,1,2,0,9,93,0,0
247975,1,1,0,9,995,0,0
247976,1,1,0,9,995,0,0
247977,1,1,0,9,995,0,0
247978,1,1,0,9,1,0,0
247979,1,2,0,4,118,0,0
247980,1,1,0,9,5,0,0
247981,1,1,0,9,995,0,0
247982,1,1,0,9,995,0,0
247983,1,2,0,3,995,0,0
247984,1,2,0,9,995,0,0
247985,1,2,0,9,125,0,0
247986,3,2,0,9,995,0,0
247987,1,1,0,9,995,0,0
247988,1,2,0,9,995,0,0
247989,1,2,0,9,995,0,0
247990,1,2,0,9,119,0,0
247991,1,2,0,9,124,0,0
247992,1,1,0,9,5,0,0
247993,1,2,0,9,995,0,0
247994,1,2,0,9,995,0,0
247995,1,2,0,9,995,0,0
247996,1,2,0,9,995,0,0
247997,1,2,0,9,995,0,0
247998,1,2,0,9,131,0,0
247999,1,1,0,9,5,0,0
248000,1,1,0,9,998,0,0
248001,3,1,0,9,11,0,0
248002,1,2,0,0,995,0,0
248003,1,1,0,9,995,0,0
248004,1,1,0,9,75,0,9
248005,1,2,0,9,995,0,0
248006,1,1,0,9,101,0,0
248007,1,2,0,9,995,0,0
248008,1,2,0,9,995,0,0
248009,3,1,0,9,1,0,0
248010,1,2,21,9,995,0,0
248011,1,2,0,9,118,0,0
248012,1,1,0,9,995,0,0
248013,1,2,0,9,131,0,0
248014,1,2,0,9,995,0,0
248015,1,2,0,9,995,0,0
248016,1,2,0,9,118,0,0
248017,1,1,0,9,995,0,0
248018,1,1,0,9,11,0,9
248019,1,2,0,9,995,0,0
248020,1,2,0,9,995,0,0
248021,1,2,0,9,995,0,0
248022,1,2,0,9,995,0,0
248023,1,2,0,9,995,0,0
248024,1,2,0,9,995,0,0
248025,1,2,0,9,995,0,0
248026,2,1,0,6,129,0,0
248027,1,1,0,9,995,0,0
248028,1,2,0,9,995,0,0
248029,1,1,0,9,995,0,0
248030,1,2,0,9,995,0,0
248031,1,2,0,9,995,0,0
248032,1,2,0,9,995,0,0
248033,1,2,0,9,995,0,0
248034,1,1,0,9,995,0,0
248035,1,1,0,9,75,0,0
248036,1,1,0,9,1,0,0
248037,1,2,0,9,995,0,0
248038,1,1,0,9,995,0,0
248039,1,2,0,9,124,0,0
248040,1,1,0,9,995,0,0
248041,1,2,0,9,995,0,0
248042,1,2,0,9,121,0,0
248043,1,1,0,9,11,0,0
248044,3,2,0,9,995,0,0
248045,2,1,0,9,11,0,0
248046,1,1,0,9,91,0,0
248047,1,1,0,9,100,0,0
248048,1,1,0,9,1,0,0
248049,1,2,0,9,995,0,0
248050,1,2,0,9,93,0,0
248051,1,2,0,9,995,0,0
248052,1,1,0,9,995,0,0
248053,3,1,0,9,1,0,0
248054,1,1,0,9,995,0,0
248055,1,1,0,9,125,0,0
248056,1,1,0,9,5,0,0
248057,1,2,0,9,995,0,0
248058,1,1,0,9,995,0,0
248059,1,1,0,9,75,0,0
248060,1,1,0,9,11,0,0
248061,1,2,0,9,995,0,0
248062,1,1,0,9,130,0,0
248063,1,2,0,9,995,0,0
248064,1,1,0,9,40,0,0
248065,1,1,0,9,995,0,0
248066,1,2,0,9,995,0,0
248067,1,1,0,9,5,0,0
248068,3,2,0,9,995,0,0
248069,1,2,0,9,995,0,0
248070,1,1,0,9,995,0,0
248071,1,1,0,9,5,0,0
248072,1,1,0,9,995,0,0
248073,1,1,0,9,998,0,0
248074,1,1,0,9,125,0,0
248075,1,1,0,0,1,0,0
248076,1,1,0,9,1,0,0
248077,1,2,0,9,995,0,0
248078,1,2,0,9,995,0,0
248079,1,2,0,9,995,0,0
248080,1,1,0,9,128,0,0
248081,3,1,0,9,11,0,0
248082,1,2,24,9,995,0,0
248083,1,2,0,2,995,0,0
248084,1,1,0,9,75,0,0
248085,1,2,0,9,995,0,0
248086,1,1,0,9,91,0,0
248087,1,2,0,9,995,0,0
248088,1,1,0,9,995,0,0
248089,1,2,0,4,118,0,0
248090,1,2,0,9,995,0,0
248091,1,1,0,9,118,0,0
248092,1,2,0,9,121,0,0
248093,1,1,0,9,1,0,0
248094,1,1,0,9,124,0,0
248095,1,1,0,9,91,0,0
248096,1,1,0,9,11,0,0
248097,3,2,18,9,995,0,0
248098,1,2,0,9,995,0,0
248099,1,1,0,9,995,0,0
248100,1,2,0,9,109,0,0
248101,1,1,0,9,58,12,9
248102,1,2,0,9,995,0,0
248103,1,1,0,9,124,0,0
248104,1,2,0,9,995,0,0
248105,1,1,0,9,12,0,0
248106,1,1,0,9,100,0,0
248107,1,1,0,9,995,0,0
248108,2,1,0,6,129,0,0
248109,1,1,0,9,995,0,0
248110,1,1,0,9,999,0,0
248111,1,2,0,9,995,0,0
248112,1,2,0,9,995,0,0
248113,3,1,0,9,995,0,0
248114,1,2,0,9,121,0,0
248115,3,2,0,9,995,0,0
248116,1,2,0,9,995,0,0
248117,1,1,0,9,32,0,0
248118,1,2,0,9,995,0,0
248119,1,1,0,9,995,0,0
248120,1,1,0,9,995,0,0
248121,1,1,0,9,995,0,0
248122,1,2,0,9,995,0,0
248123,1,2,0,9,995,0,0
248124,1,2,0,9,995,0,0
248125,1,1,0,9,995,0,0
248126,1,1,0,9,995,0,0
248127,1,2,0,9,995,0,0
248128,1,2,0,9,995,0,0
248129,1,1,0,9,11,0,0
248130,1,1,0,9,130,0,0
248131,3,2,0,9,995,0,0
248132,1,2,0,9,995,0,0
248133,1,1,0,2,1,0,0
248134,1,1,0,9,995,0,0
248135,1,1,0,9,995,0,0
248136,3,2,0,9,995,0,0
248137,1,1,0,9,1,0,0
248138,3,1,0,9,995,0,0
248139,3,1,0,9,1,0,0
248140,1,2,0,9,995,0,0
248141,1,1,0,9,11,0,0
248142,1,1,0,9,995,0,0
248143,1,2,0,9,995,0,0
248144,1,1,0,9,87,0,0
248145,1,1,0,9,995,0,0
248146,1,2,0,9,995,0,0
248147,1,1,0,9,995,0,0
248148,3,1,0,9,995,0,0
248149,1,1,0,9,1,0,0
248150,1,2,0,9,995,0,0
248151,1,2,0,9,995,0,0
248152,1,1,0,9,109,0,0
248153,1,2,0,9,111,0,0
248154,1,1,0,9,131,0,0
248155,1,1,0,9,91,0,0
248156,1,1,0,9,995,0,0
248157,1,1,0,9,995,0,0
248158,3,1,0,9,995,0,0
248159,1,2,0,9,125,0,0
248160,1,2,0,9,995,0,0
248161,1,1,0,9,121,0,0
248162,1,1,0,9,11,0,0
248163,1,1,0,9,11,0,0
248164,1,1,0,9,1,0,0
248165,1,2,0,9,995,0,0
248166,1,1,0,9,1,0,0
248167,1,1,0,9,995,0,0
248168,3,1,0,9,995,0,0
248169,1,1,0,9,995,0,9
248170,1,1,0,9,995,0,0
248171,1,2,0,9,127,0,0
248172,1,1,0,9,995,0,0
248173,1,1,0,9,995,0,0
248174,1,1,0,9,1,0,0
248175,1,2,0,9,995,0,0
248176,1,1,0,9,125,0,0
248177,1,1,0,9,1,0,9
248178,1,1,0,9,90,0,0
248179,1,1,0,9,995,0,0
248180,3,2,0,9,995,0,0
248181,1,2,0,9,995,0,0
248182,1,2,0,9,995,0,0
248183,1,1,0,9,11,0,9
248184,1,2,0,9,995,0,0
248185,1,1,0,9,66,0,0
248186,1,1,0,9,995,0,0
248187,1,1,0,9,5,0,0
248188,1,2,0,9,995,0,0
248189,3,1,0,9,1,0,0
248190,1,2,0,9,995,0,0
248191,1,1,0,9,1,0,9
248192,1,2,0,9,995,0,0
248193,3,1,0,9,995,0,0
248194,1,2,0,9,995,0,0
248195,3,2,0,9,995,0,0
248196,1,1,0,9,57,0,0
248197,1,1,0,9,11,0,0
248198,1,1,0,9,5,0,0
248199,1,1,0,9,92,0,0
248200,3,1,0,9,11,0,0
248201,1,2,14,9,995,0,0
248202,1,2,0,9,995,0,0
248203,1,2,0,9,995,0,0
248204,1,2,0,9,995,0,0
248205,2,1,0,9,995,0,0
248206,3,2,0,9,1,0,0
248207,1,1,0,9,11,0,0
248208,1,2,0,9,995,0,0
248209,1,2,0,9,995,0,0
248210,1,2,0,9,995,0,0
248211,1,2,0,9,995,0,0
248212,1,2,0,9,995,0,0
248213,1,2,0,9,995,0,0
248214,3,1,0,9,1,0,0
248215,1,1,0,9,995,0,0
248216,1,2,0,9,995,0,0
248217,1,1,0,9,125,0,0
248218,3,1,0,9,995,0,0
248219,1,2,26,9,995,0,0
248220,1,1,0,9,124,0,0
248221,1,1,0,9,995,0,0
248222,1,2,0,9,995,0,0
248223,1,1,0,9,33,0,0
248224,1,1,0,9,995,0,0
248225,1,2,0,9,995,0,0
248226,1,2,22,9,75,0,0
248227,2,1,0,9,1,0,0
248228,1,2,0,9,102,0,0
248229,1,1,0,9,995,0,0
248230,1,2,0,9,995,0,0
248231,1,1,0,9,75,0,0
248232,1,2,0,9,995,0,0
248233,2,2,0,9,124,0,0
248234,1,1,0,9,995,0,0
248235,1,2,0,9,995,0,0
248236,3,1,0,9,998,0,0
248237,3,2,0,9,995,0,0
248238,3,1,0,9,995,0,0
248239,1,1,0,9,75,0,0
248240,3,2,0,9,995,0,0
248241,1,1,0,9,995,0,0
248242,1,1,0,9,77,0,0
248243,1,1,0,9,995,0,0
248244,1,2,0,9,995,0,0
248245,1,1,0,9,1,0,0
248246,3,2,0,9,124,0,0
248247,1,1,0,9,1,0,0
248248,3,2,0,9,995,0,0
248249,1,2,0,9,995,0,0
248250,1,2,0,9,121,0,0
248251,3,1,0,9,1,0,0
248252,1,2,0,9,995,0,0
248253,1,1,0,9,1,0,0
248254,1,2,0,9,118,0,0
248255,1,2,0,9,124,0,0
248256,1,1,0,9,995,0,0
248257,1,1,0,9,998,0,0
248258,1,1,0,9,995,0,0
248259,3,2,0,9,995,0,0
248260,1,1,0,9,995,0,0
248261,1,2,0,9,995,0,0
248262,1,1,0,9,995,0,0
248263,3,2,0,9,995,0,0
248264,3,2,0,9,995,0,0
248265,1,2,0,9,995,0,0
248266,1,1,0,9,79,0,0
248267,1,1,0,9,995,0,0
248268,1,1,0,9,995,0,0
248269,1,2,0,9,995,0,0
248270,1,2,0,9,995,0,0
248271,1,2,0,9,119,0,0
248272,1,1,0,9,995,0,0
248273,1,1,0,9,1,0,0
248274,1,1,0,9,11,0,0
248275,1,2,0,9,11,0,0
248276,3,1,0,9,93,0,0
248277,3,2,0,9,120,0,0
248278,3,2,0,9,995,0,0
248279,1,2,0,9,995,0,0
248280,1,2,0,9,995,0,0
248281,1,1,0,9,5,0,0
248282,1,2,0,9,118,0,0
248283,1,1,0,9,87,0,0
248284,1,1,0,9,1,0,0
248285,3,2,0,9,995,0,0
248286,4,2,0,9,995,0,0
248287,1,1,0,9,995,0,0
248288,1,2,0,9,122,0,0
248289,1,1,0,9,995,0,0
248290,1,1,0,9,124,0,0
248291,1,2,0,9,30,0,0
248292,1,1,0,9,995,0,0
248293,1,2,0,9,995,0,0
248294,1,1,0,9,995,0,0
248295,1,1,0,9,995,0,0
248296,1,2,0,9,995,0,0
248297,1,2,0,9,995,0,0
248298,1,1,0,9,995,0,0
248299,1,2,0,9,995,0,0
248300,1,1,0,9,995,0,0
248301,3,2,0,9,29,0,0
248302,1,2,0,9,995,0,0
248303,2,1,0,9,995,0,0
248304,1,1,0,9,995,0,0
248305,1,1,0,9,11,0,0
248306,1,1,0,9,995,0,0
248307,1,1,0,9,91,0,0
248308,1,1,0,9,126,0,0
248309,1,1,0,9,995,0,0
248310,1,1,0,9,11,0,0
248311,2,2,0,9,995,0,0
248312,1,1,0,9,995,0,0
248313,1,2,0,9,129,0,0
248314,1,1,0,9,5,0,9
248315,1,1,0,9,995,0,0
248316,1,2,0,9,995,0,0
248317,1,1,0,9,55,0,0
248318,1,2,0,9,995,0,0
248319,1,2,0,9,995,0,0
248320,1,2,0,9,995,0,0
248321,1,2,0,9,995,0,0
248322,1,1,0,9,130,0,0
248323,1,1,0,9,124,0,0
248324,2,1,0,9,998,0,0
248325,1,2,0,9,995,0,0
248326,1,2,0,9,995,0,0
248327,1,2,0,9,995,0,0
248328,1,2,0,9,120,0,0
248329,1,1,0,9,995,0,0
248330,1,1,0,9,1,0,0
248331,1,2,0,9,995,0,0
248332,1,1,0,9,75,0,0
248333,2,1,0,6,129,0,0
248334,1,1,0,9,128,0,0
248335,1,2,0,9,995,0,0
248336,1,1,0,9,115,0,0
248337,1,2,0,9,995,0,0
248338,1,2,0,9,995,0,0
248339,1,2,0,9,995,0,0
248340,1,1,0,9,116,0,0
248341,3,1,0,9,1,0,0
248342,3,2,0,9,995,0,0
248343,3,2,0,9,995,0,0
248344,3,1,0,9,11,0,0
248345,1,1,0,9,100,0,0
248346,1,2,0,9,995,0,0
248347,1,2,0,9,995,0,0
248348,1,1,0,9,42,0,0
248349,1,1,0,9,100,0,0
248350,1,2,0,9,124,0,0
248351,1,2,0,9,995,0,0
248352,1,2,0,9,995,0,0
248353,1,1,0,9,43,0,0
248354,2,2,0,9,995,0,0
248355,3,2,0,9,995,0,0
248356,1,1,0,9,1,0,0
248357,1,1,0,9,1,0,9
248358,1,2,0,9,995,0,0
248359,1,1,0,9,995,0,0
248360,1,1,0,9,124,0,0
248361,1,1,0,9,995,0,0
248362,1,2,0,9,995,0,0
248363,1,2,0,9,30,0,0
248364,1,1,0,9,995,0,0
248365,1,1,0,9,91,0,9
248366,1,1,0,9,995,0,0
248367,1,1,0,9,999,0,0
248368,1,2,0,9,118,0,0
248369,1,1,0,9,995,0,0
248370,1,1,0,9,1,0,0
248371,1,2,0,9,995,0,0
248372,1,2,0,9,995,0,0
248373,1,1,0,9,999,0,0
248374,1,1,0,9,5,0,0
248375,1,2,0,9,995,0,0
248376,1,1,0,9,72,0,0
248377,1,1,0,9,124,0,0
248378,1,2,0,9,995,0,0
248379,1,2,0,9,995,0,0
248380,3,1,0,9,1,0,0
248381,1,2,0,9,995,0,0
248382,1,1,0,9,122,0,0
248383,3,2,0,9,995,0,0
248384,1,1,0,9,1,0,0
248385,1,1,0,9,33,0,0
248386,1,1,0,9,995,0,0
248387,1,2,0,9,124,0,0
248388,1,1,0,9,995,0,0
248389,1,1,0,9,995,0,0
248390,1,2,0,9,995,0,0
248391,1,1,0,9,1,0,0
248392,1,2,0,9,118,0,0
248393,1,2,0,9,995,0,0
248394,1,2,0,9,995,0,0
248395,1,1,0,9,995,0,0
248396,2,1,0,9,995,0,0
248397,1,1,0,9,1,0,0
248398,1,2,0,9,995,0,0
248399,1,2,0,9,995,0,0
248400,1,2,0,9,124,0,0
248401,1,2,0,9,121,0,0
248402,3,1,0,9,1,0,0
248403,1,2,0,9,995,0,0
248404,1,1,0,9,995,0,0
248405,1,2,0,9,995,0,0
248406,1,1,0,9,995,0,0
248407,1,2,0,9,995,0,0
248408,1,1,0,9,99,0,0
248409,1,1,0,9,995,0,0
248410,1,1,0,0,995,0,0
248411,1,1,0,9,995,0,0
248412,1,2,0,9,995,0,0
248413,1,2,0,9,995,0,0
248414,3,1,0,9,995,0,0
248415,1,1,0,9,79,0,0
248416,1,2,0,9,995,0,0
248417,1,2,0,9,995,0,0
248418,1,2,0,9,995,0,0
248419,3,1,0,9,11,0,0
248420,1,1,0,9,16,0,0
248421,1,2,0,9,995,0,0
248422,1,2,0,9,995,0,0
248423,1,1,0,9,109,0,0
248424,1,2,0,9,125,0,0
248425,1,2,0,9,995,0,0
248426,1,1,0,9,11,0,0
248427,3,2,0,9,995,0,0
248428,1,1,0,9,995,0,0
248429,1,2,0,9,995,0,0
248430,1,2,0,9,995,0,0
248431,3,1,0,9,995,0,0
248432,1,2,0,9,127,0,0
248433,1,2,0,9,995,0,0
248434,1,2,0,9,995,0,0
248435,1,2,0,9,995,0,0
248436,2,2,0,9,995,0,0
248437,1,1,0,9,1,0,0
248438,2,2,0,9,995,0,0
248439,3,1,0,9,1,0,0
248440,1,1,0,9,995,0,0
248441,1,2,0,9,995,0,0
248442,1,2,0,9,995,0,0
248443,3,2,0,9,995,0,0
248444,1,2,0,9,995,0,0
248445,1,1,0,9,1,0,0
248446,1,1,0,9,995,0,0
248447,1,1,0,9,995,0,0
248448,1,2,0,9,995,0,0
248449,1,2,0,9,995,0,0
248450,1,1,0,9,35,0,0
248451,1,1,0,9,100,0,0
248452,1,2,0,9,995,0,0
248453,2,1,0,9,34,0,0
248454,1,2,0,9,93,0,0
248455,1,2,0,9,995,0,0
248456,1,1,0,9,995,0,0
248457,1,2,0,9,995,0,0
248458,1,1,0,9,995,0,0
248459,1,2,0,9,995,0,0
248460,1,2,0,9,995,0,0
248461,1,1,0,9,75,0,0
248462,1,1,0,9,995,0,0
248463,1,1,0,9,995,0,0
248464,3,1,0,9,995,0,0
248465,1,2,0,9,995,0,0
248466,1,1,0,9,995,0,0
248467,1,1,0,9,11,0,0
248468,1,2,0,9,995,0,0
248469,1,2,0,9,995,0,0
248470,1,2,0,9,995,0,0
248471,3,2,0,9,995,0,0
248472,1,1,0,9,109,0,0
248473,1,2,0,9,995,0,0
248474,1,1,0,9,995,0,0
248475,1,2,0,9,995,0,0
248476,1,2,0,9,995,0,0
248477,1,1,0,9,91,0,0
248478,1,1,0,9,995,0,0
248479,1,1,0,9,34,0,0
248480,4,1,0,9,995,0,0
248481,1,1,0,9,995,0,0
248482,1,1,0,9,1,0,0
248483,1,1,0,9,5,0,0
248484,1,2,40,9,995,0,0
248485,1,2,0,9,995,0,0
248486,1,1,0,9,33,0,0
248487,1,1,0,9,1,0,0
248488,1,1,0,9,1,0,0
248489,3,1,0,9,75,0,0
248490,1,2,0,9,995,0,0
248491,1,2,0,9,995,0,0
248492,1,1,0,9,995,0,0
248493,1,1,0,9,16,0,0
248494,1,2,0,9,118,0,0
248495,3,1,0,9,995,0,0
248496,1,1,0,9,99,0,0
248497,1,1,0,9,995,0,0
248498,1,1,0,9,131,0,0
248499,1,2,0,9,995,0,0
248500,2,1,0,9,995,0,0
248501,1,1,0,9,995,0,0
248502,3,1,0,9,995,0,0
248503,1,1,0,9,995,0,0
248504,1,2,0,9,124,0,0
248505,1,1,0,9,1,0,0
248506,1,2,0,9,124,0,0
248507,3,2,0,9,21,0,0
248508,1,2,0,9,995,0,0
248509,1,2,0,9,995,0,0
248510,1,1,0,9,1,0,0
248511,3,2,0,9,995,0,0
248512,2,2,0,9,995,0,0
248513,1,2,0,9,995,0,0
248514,1,2,0,9,995,0,0
248515,1,1,0,9,75,0,0
248516,3,2,0,9,995,0,0
248517,1,1,0,9,995,0,0
248518,1,1,0,9,995,0,0
248519,1,1,0,9,999,0,0
248520,1,1,0,9,5,0,0
248521,1,1,0,9,18,0,0
248522,1,2,0,9,995,0,0
248523,1,1,0,9,995,0,0
248524,1,2,0,9,995,0,0
248525,1,2,0,9,995,0,0
248526,1,1,0,9,1,0,0
248527,1,2,0,9,995,0,0
248528,1,1,0,9,995,0,0
248529,1,2,15,9,995,12,0
248530,1,1,0,9,121,0,0
248531,1,1,0,9,995,0,0
248532,1,2,0,9,995,0,0
248533,1,1,0,9,995,0,0
248534,1,2,0,9,99,0,0
248535,1,1,0,2,995,0,0
248536,1,2,0,9,995,0,0
248537,2,2,0,9,995,0,0
248538,1,2,0,9,995,0,0
248539,1,2,0,9,995,0,0
248540,2,1,0,9,995,0,0
248541,1,2,20,9,995,1,0
248542,1,1,0,9,995,0,0
248543,1,1,0,9,995,0,0
248544,1,1,0,9,5,0,0
248545,1,1,0,9,92,0,9
248546,3,2,0,9,995,0,0
248547,1,1,0,9,1,0,0
248548,1,1,0,9,995,0,0
248549,1,2,0,9,19,0,0
248550,1,1,0,9,32,0,0
248551,1,1,0,9,995,0,0
248552,1,2,0,9,995,0,0
248553,1,1,0,9,93,0,0
248554,1,1,0,9,11,0,0
248555,1,1,0,9,995,0,0
248556,1,1,0,9,995,0,0
248557,1,2,0,9,118,0,0
248558,1,2,0,9,995,0,0
248559,1,1,0,8,1,0,0
248560,1,1,0,9,995,0,0
248561,1,1,0,9,995,0,0
248562,3,1,0,9,995,0,0
248563,1,1,0,9,1,0,0
248564,1,2,0,9,131,0,0
248565,1,2,0,9,995,0,0
248566,1,2,0,9,995,0,0
248567,1,2,0,9,995,0,0
248568,1,2,0,9,995,0,0
248569,1,1,0,9,5,0,0
248570,1,2,0,9,995,0,0
248571,1,2,0,9,995,0,0
248572,1,2,0,9,995,0,0
248573,1,2,0,9,995,0,0
248574,3,2,0,9,995,0,0
248575,1,1,0,9,995,0,0
248576,1,2,0,9,995,0,0
248577,1,2,0,9,1,0,0
248578,3,2,0,9,995,0,0
248579,1,1,0,9,34,0,0
248580,1,2,0,9,995,0,0
248581,1,2,0,9,995,0,0
248582,1,2,0,9,1,0,0
248583,1,2,0,9,999,0,0
248584,3,1,0,9,995,0,0
248585,1,2,0,9,995,0,0
248586,1,1,0,9,995,0,0
248587,1,1,0,9,57,0,0
248588,1,1,0,9,1,0,0
248589,1,1,0,9,995,0,0
248590,1,2,0,9,995,0,0
248591,1,2,0,9,995,0,0
248592,1,1,0,9,995,0,0
248593,1,2,21,9,995,10,0
248594,3,1,0,9,995,0,0
248595,1,2,0,9,995,0,0
248596,1,1,0,9,998,0,0
248597,1,1,0,9,995,0,0
248598,1,1,0,9,995,0,0
248599,1,2,0,9,995,0,0
248600,1,2,0,9,995,0,0
248601,1,1,0,9,125,0,0
248602,1,2,0,9,995,0,0
248603,1,2,0,9,66,0,0
248604,1,1,0,9,5,0,0
248605,1,1,0,9,995,0,0
248606,1,2,0,9,995,0,0
248607,1,2,0,9,102,0,0
248608,1,1,0,9,995,0,0
248609,1,1,0,4,995,0,0
248610,1,2,0,9,124,0,0
248611,1,2,0,9,995,0,0
248612,1,2,0,9,995,0,0
248613,1,2,0,9,995,0,0
248614,1,1,0,9,995,0,0
248615,1,2,0,9,1,0,0
248616,1,1,0,9,8,0,0
248617,1,2,0,9,995,0,0
248618,1,2,0,9,995,0,0
248619,1,1,0,9,995,0,0
248620,1,2,0,9,995,0,0
248621,1,2,0,9,995,0,0
248622,1,2,0,9,995,0,0
248623,3,2,0,9,995,0,0
248624,1,1,0,9,75,0,0
248625,1,1,0,9,995,0,0
248626,1,2,0,9,995,0,0
248627,3,2,0,9,995,0,0
248628,1,1,0,9,1,0,0
248629,1,1,0,9,5,0,0
248630,3,2,0,9,118,0,0
248631,1,2,0,9,995,0,0
248632,1,1,0,9,11,0,0
248633,1,2,0,9,995,0,0
248634,1,1,0,9,11,0,0
248635,3,1,0,9,995,0,0
248636,1,2,0,9,995,0,0
248637,1,2,0,9,995,0,0
248638,1,2,0,9,93,0,0
248639,1,2,0,9,995,0,0
248640,1,2,0,9,995,0,0
248641,3,1,0,9,1,0,0
248642,1,1,0,9,1,0,0
248643,1,1,0,0,11,0,0
