ID,F37,F41,F3,F13,F18,F23,F30
247840,1,2,200,1,1,1,1
247841,1,2,6,1,1,0,2
247842,1,1,17,1,0,2,1
247843,1,2,200,1,1,1,2
247844,1,2,200,1,1,1,2
247845,3,1,4,2,1,2,1
247846,1,1,40,1,0,2,2
247847,1,2,4,1,0,2,2
247848,1,1,1,1,0,1,2
247849,1,2,4,1,1,1,2
247850,1,1,38,1,0,2,3
247851,1,2,29,1,0,2,1
247852,1,2,48,2,0,1,1
247853,3,1,4,2,0,2,1
247854,1,1,4,2,0,0,9
247855,1,2,4,1,0,0,1
247856,1,2,4,1,0,1,2
247857,1,1,51,1,0,2,2
247858,1,1,6,1,1,0,2
247859,1,1,19,1,0,1,2
247860,1,1,48,1,0,2,3
247861,1,2,5,1,0,2,3
247862,1,1,8,1,0,2,2
247863,3,2,4,2,0,0,9
247864,1,1,4,1,1,0,9
247865,1,1,40,1,0,2,3
247866,3,2,4,1,0,0,2
247867,1,1,4,1,0,0,1
247868,1,1,48,2,0,1,2
247869,3,2,4,2,0,2,2
247870,1,2,4,1,1,0,2
247871,1,2,5,1,0,0,9
247872,1,1,36,1,0,2,2
247873,1,1,4,1,1,2,2
247874,1,1,48,1,0,0,1
247875,1,1,18,1,0,2,1
247876,1,1,200,1,1,2,2
247877,1,2,55,1,0,1,3
247878,1,1,22,1,0,2,3
247879,1,1,4,1,0,2,2
247880,1,1,6,1,0,2,2
247881,1,1,26,1,0,2,1
247882,1,1,29,1,0,1,3
247883,1,1,6,1,0,1,9
247884,1,1,1,1,0,2,3
247885,1,2,6,1,0,2,2
247886,1,2,6,1,1,0,3
247887,1,1,8,1,0,2,2
247888,2,2,4,1,0,1,1
247889,1,2,48,2,0,0,3
247890,1,2,40,1,0,2,2
247891,1,2,47,1,0,2,2
247892,1,2,31,1,0,1,2
247893,3,1,4,2,0,1,2
247894,1,2,4,1,1,1,2
247895,1,1,4,1,1,1,1
247896,1,1,2,1,0,0,9
247897,3,2,4,2,0,2,2
247898,1,1,34,1,0,2,3
247899,4,1,500,1,0,0,4
247900,1,1,200,2,1,2,1
247901,3,1,4,2,0,2,1
247902,2,1,22,1,0,2,2
247903,1,2,4,1,0,0,2
247904,1,2,8,1,0,1,2
247905,1,1,48,1,0,2,3
247906,2,2,48,1,0,2,2
247907,1,1,6,1,0,2,2
247908,4,1,6,1,0,2,2
247909,1,1,4,1,0,0,9
247910,1,2,49,2,0,0,2
247911,1,1,34,1,0,2,9
247912,1,1,40,1,0,2,2
247913,1,2,29,1,0,1,1
247914,1,2,4,1,0,0,2
247915,1,1,4,1,1,1,1
247916,1,1,29,1,0,1,3
247917,1,2,4,1,1,0,2
247918,1,1,4,1,1,2,2
247919,1,2,4,1,0,0,9
247920,3,2,4,1,0,1,1
247921,1,2,4,1,0,1,2
247922,1,2,4,1,1,2,9
247923,1,2,4,1,0,1,2
247924,1,1,40,2,0,2,3
247925,1,1,40,1,0,2,2
247926,1,2,29,1,0,2,2
247927,1,1,8,1,0,2,1
247928,3,2,4,2,0,2,2
247929,1,1,200,1,1,1,4
247930,1,2,200,1,1,2,1
247931,1,2,48,2,0,2,3
247932,1,1,5,2,0,2,3
247933,1,2,411,1,0,2,3
247934,1,2,4,1,1,0,1
247935,1,1,200,1,1,2,2
247936,3,2,4,2,0,0,9
247937,1,1,48,2,0,1,1
247938,1,1,48,1,0,2,2
247939,1,1,6,1,0,2,2
247940,1,2,200,1,1,1,1
247941,1,1,6,1,0,1,3
247942,1,1,18,1,0,1,2
247943,1,2,4,2,1,1,1
247944,3,2,4,2,0,0,2
247945,3,1,4,2,0,1,1
247946,1,2,200,1,1,1,2
247947,1,1,4,2,0,0,9
247948,1,1,4,1,0,0,9
247949,1,2,48,1,0,1,2
247950,1,2,4,1,1,0,2
247951,1,2,29,2,0,1,3
247952,1,2,48,1,0,1,2
247953,1,1,200,1,1,2,2
247954,1,1,40,1,0,2,2
247955,1,1,56,1,0,2,1
247956,1,1,200,1,1,2,2
247957,1,1,4,1,0,2,2
247958,1,2,4,2,0,0,2
247959,3,1,4,1,0,2,1
247960,1,2,6,1,0,2,2
247961,3,2,4,2,0,0,2
247962,1,1,48,1,1,1,2
247963,1,2,48,2,0,0,9
247964,1,2,39,1,0,2,1
247965,2,2,8,1,0,1,2
247966,1,2,48,1,0,1,3
247967,3,2,4,2,0,0,9
247968,1,2,6,1,0,1,3
247969,1,1,40,2,0,2,2
247970,1,1,4,1,0,0,2
247971,1,1,4,1,0,0,2
247972,1,1,27,1,0,2,2
247973,1,2,48,1,0,1,1
247974,1,2,31,1,0,2,3
247975,1,1,29,1,0,0,2
247976,1,1,4,1,0,0,2
247977,1,1,457,1,0,1,1
247978,1,1,4,1,1,2,2
247979,1,2,4,1,0,1,2
247980,1,1,200,1,1,2,2
247981,1,1,4,1,0,1,1
247982,1,1,48,1,0,2,9
247983,1,2,34,1,0,1,1
247984,1,2,4,1,1,1,2
247985,1,2,4,1,0,1,1
247986,3,2,4,2,0,0,1
247987,1,1,20,1,0,1,2
247988,1,2,20,1,0,1,1
247989,1,2,4,1,0,0,2
247990,1,2,410,1,0,1,3
247991,1,2,26,1,0,2,2
247992,1,1,17,1,0,2,2
247993,1,2,8,1,0,0,2
247994,1,2,48,1,0,1,3
247995,1,2,5,1,0,1,1
247996,1,2,4,1,0,1,3
247997,1,2,4,1,0,0,1
247998,1,2,4,1,0,2,2
247999,1,1,48,1,0,2,1
248000,1,1,26,1,0,2,2
248001,3,1,4,1,0,2,1
248002,1,2,36,1,0,1,2
248003,1,1,4,2,0,0,9
248004,1,1,29,1,0,2,1
248005,1,2,49,1,0,1,2
248006,1,1,200,1,1,2,1
248007,1,2,4,2,0,0,1
248008,1,2,4,1,0,1,2
248009,3,1,4,2,0,2,2
248010,1,2,41,1,0,1,2
248011,1,2,17,1,0,2,3
248012,1,1,4,1,0,2,1
248013,1,2,51,1,0,2,1
248014,1,2,47,1,0,1,3
248015,1,2,21,1,0,1,2
248016,1,2,200,1,1,2,2
248017,1,1,4,1,0,0,9
248018,1,1,37,1,0,2,9
248019,1,2,4,1,1,1,2
248020,1,2,200,1,1,1,1
248021,1,2,56,1,0,1,2
248022,1,2,1,1,0,1,2
248023,1,2,40,2,0,1,2
248024,1,2,4,1,1,0,1
248025,1,2,40,2,0,0,3
248026,2,1,24,1,0,2,2
248027,1,1,4,1,1,0,1
248028,1,2,200,2,1,1,2
248029,1,1,40,1,0,0,9
248030,1,2,18,1,0,1,3
248031,1,2,4,1,0,0,2
248032,1,2,4,1,1,0,2
248033,1,2,4,1,1,1,1
248034,1,1,4,1,0,0,9
248035,1,1,200,1,1,2,1
248036,1,1,40,1,0,2,3
248037,1,2,18,1,0,1,2
248038,1,1,6,1,1,0,1
248039,1,2,436,1,0,2,2
248040,1,1,40,2,0,0,3
248041,1,2,5,1,0,1,9
248042,1,2,35,1,0,1,3
248043,1,1,5,1,0,2,3
248044,3,2,4,2,0,0,9
248045,2,1,48,1,0,2,2
248046,1,1,47,1,0,2,9
248047,1,1,18,1,0,2,2
248048,1,1,200,1,1,2,2
248049,1,2,35,1,1,1,2
248050,1,2,19,1,0,2,2
248051,1,2,8,1,1,0,3
248052,1,1,31,1,0,0,3
248053,3,1,4,2,0,2,1
248054,1,1,200,1,1,1,2
248055,1,1,39,1,0,2,2
248056,1,1,17,1,0,2,3
248057,1,2,40,2,0,0,2
248058,1,1,4,1,1,0,9
248059,1,1,200,1,1,2,2
248060,1,1,35,1,1,2,9
248061,1,2,4,1,1,1,1
248062,1,1,31,1,0,2,2
248063,1,2,29,1,0,1,2
248064,1,1,4,1,0,2,2
248065,1,1,55,1,0,1,1
248066,1,2,4,1,1,0,3
248067,1,1,42,1,0,2,9
248068,3,2,4,2,0,1,1
248069,1,2,48,2,0,1,9
248070,1,1,6,1,0,0,9
248071,1,1,4,1,1,2,2
248072,1,1,17,1,0,0,1
248073,1,1,4,1,0,2,2
248074,1,1,40,1,0,2,1
248075,1,1,5,2,0,2,2
248076,1,1,40,1,0,1,3
248077,1,2,4,2,0,0,9
248078,1,2,27,1,0,1,1
248079,1,2,5,1,0,1,3
248080,1,1,40,1,0,2,2
248081,3,1,4,2,1,2,1
248082,1,2,18,1,0,1,3
248083,1,2,4,1,0,0,2
248084,1,1,48,1,0,2,1
248085,1,2,4,1,0,0,1
248086,1,1,35,1,0,2,2
248087,1,2,34,1,0,1,3
248088,1,1,4,1,1,0,2
248089,1,2,40,1,0,2,3
248090,1,2,40,1,0,1,3
248091,1,1,5,2,0,2,3
248092,1,2,53,1,0,2,2
248093,1,1,48,2,0,2,3
248094,1,1,4,1,0,2,2
248095,1,1,4,2,0,2,1
248096,1,1,40,2,0,2,2
248097,3,2,49,2,0,1,3
248098,1,2,200,1,1,1,2
248099,1,1,12,1,0,0,2
248100,1,2,5,1,0,2,2
248101,1,1,200,1,1,2,1
248102,1,2,48,1,0,1,1
248103,1,1,4,1,1,2,1
248104,1,2,4,1,0,0,2
248105,1,1,5,1,0,2,2
248106,1,1,18,1,0,2,2
248107,1,1,4,1,0,0,9
248108,2,1,48,1,0,2,9
248109,1,1,8,1,0,0,9
248110,1,1,200,1,1,1,1
248111,1,2,4,1,0,1,2
248112,1,2,40,2,0,0,3
248113,3,1,4,2,0,0,2
248114,1,2,29,1,0,2,2
248115,3,2,4,2,0,0,9
248116,1,2,4,1,1,1,2
248117,1,1,4,1,0,2,1
248118,1,2,4,1,1,0,1
248119,1,1,34,1,0,1,3
248120,1,1,4,1,0,0,9
248121,1,1,6,1,0,0,1
248122,1,2,150,1,0,1,9
248123,1,2,200,1,1,2,2
248124,1,2,39,1,0,1,9
248125,1,1,4,1,0,0,9
248126,1,1,40,1,0,0,2
248127,1,2,4,1,1,1,2
248128,1,2,4,1,0,0,9
248129,1,1,4,2,0,2,2
248130,1,1,35,1,0,2,1
248131,3,2,4,1,0,1,2
248132,1,2,27,1,0,1,3
248133,1,1,35,1,0,1,2
248134,1,1,5,2,0,1,3
248135,1,1,6,1,0,0,2
248136,3,2,4,2,0,1,2
248137,1,1,48,2,0,2,3
248138,3,1,4,1,0,0,9
248139,3,1,4,2,0,2,2
248140,1,2,4,1,0,0,9
248141,1,1,40,1,0,2,3
248142,1,1,49,2,0,1,3
248143,1,2,200,1,1,1,1
248144,1,1,453,1,0,2,2
248145,1,1,35,1,1,0,9
248146,1,2,4,1,0,0,1
248147,1,1,5,2,0,1,1
248148,3,1,4,2,0,0,2
248149,1,1,40,2,0,2,3
248150,1,2,47,1,0,1,1
248151,1,2,4,1,1,0,9
248152,1,1,450,1,0,2,2
248153,1,2,4,1,0,2,2
248154,1,1,18,1,0,2,2
248155,1,1,48,1,0,2,2
248156,1,1,35,2,0,1,1
248157,1,1,4,1,4,0,9
248158,3,1,4,2,0,0,2
248159,1,2,421,1,0,2,3
248160,1,2,20,2,0,1,9
248161,1,1,5,1,0,2,1
248162,1,1,434,1,0,2,2
248163,1,1,4,1,0,2,1
248164,1,1,5,1,0,2,3
248165,1,2,48,2,0,1,9
248166,1,1,6,2,0,2,1
248167,1,1,4,1,0,0,2
248168,3,1,4,1,0,0,9
248169,1,1,29,1,0,1,1
248170,1,1,48,1,0,0,2
248171,1,2,40,1,0,2,2
248172,1,1,4,1,0,0,9
248173,1,1,4,1,0,1,1
248174,1,1,5,1,1,2,2
248175,1,2,4,1,1,0,9
248176,1,1,17,1,0,2,2
248177,1,1,4,2,0,2,2
248178,1,1,46,1,0,2,9
248179,1,1,40,1,0,0,3
248180,3,2,4,2,0,0,2
248181,1,2,18,1,0,0,9
248182,1,2,20,2,0,1,1
248183,1,1,55,1,0,2,2
248184,1,2,29,2,0,1,1
248185,1,1,200,1,1,1,1
248186,1,1,35,1,0,1,2
248187,1,1,28,1,0,2,1
248188,1,2,48,2,0,0,9
248189,3,1,4,2,0,2,1
248190,1,2,4,1,0,1,2
248191,1,1,4,2,0,2,1
248192,1,2,28,1,0,1,2
248193,3,1,4,1,0,0,9
248194,1,2,4,1,0,0,9
248195,3,2,4,2,0,0,9
248196,1,1,19,1,0,1,1
248197,1,1,22,1,0,2,1
248198,1,1,40,2,0,2,3
248199,1,1,40,1,0,2,3
248200,3,1,4,2,0,2,9
248201,1,2,35,1,0,1,1
248202,1,2,4,2,1,1,2
248203,1,2,4,1,0,0,2
248204,1,2,4,1,0,0,2
248205,2,1,4,1,0,0,2
248206,3,2,4,1,0,2,1
248207,1,1,4,1,0,2,2
248208,1,2,48,1,1,1,9
248209,1,2,200,2,1,1,2
248210,1,2,4,1,0,0,2
248211,1,2,4,1,0,0,2
248212,1,2,48,1,0,0,2
248213,1,2,48,2,1,0,9
248214,3,1,4,1,1,2,1
248215,1,1,4,1,0,0,1
248216,1,2,4,1,1,0,2
248217,1,1,31,1,0,2,3
248218,3,1,4,2,0,0,1
248219,1,2,21,1,0,1,3
248220,1,1,5,1,0,2,2
248221,1,1,4,2,0,1,1
248222,1,2,4,1,1,0,9
248223,1,1,4,1,0,2,2
248224,1,1,4,1,1,0,9
248225,1,2,26,1,0,1,2
248226,1,2,21,1,0,1,2
248227,2,1,51,1,0,2,3
248228,1,2,200,1,1,2,2
248229,1,1,4,1,0,0,2
248230,1,2,56,1,0,0,9
248231,1,1,53,1,0,2,1
248232,1,2,4,1,1,1,2
248233,2,2,18,1,0,2,2
248234,1,1,4,1,1,1,1
248235,1,2,29,1,0,1,2
248236,3,1,4,2,0,2,2
248237,3,2,4,2,0,0,2
248238,3,1,4,2,0,0,2
248239,1,1,4,1,0,2,2
248240,3,2,200,2,1,1,2
248241,1,1,200,1,1,1,9
248242,1,1,39,1,0,2,2
248243,1,1,4,1,0,0,9
248244,1,2,8,1,0,1,9
248245,1,1,31,2,0,2,1
248246,3,2,4,2,0,2,1
248247,1,1,40,2,0,2,2
248248,3,2,4,1,0,0,9
248249,1,2,6,1,0,0,1
248250,1,2,4,1,0,2,2
248251,3,1,4,2,0,2,2
248252,1,2,4,1,1,1,2
248253,1,1,4,2,1,2,2
248254,1,2,4,1,1,2,2
248255,1,2,20,1,0,2,3
248256,1,1,39,1,0,1,9
248257,1,1,4,1,1,2,2
248258,1,1,9,1,0,1,3
248259,3,2,4,2,1,1,1
248260,1,1,40,1,0,0,3
248261,1,2,4,1,0,0,2
248262,1,1,4,1,0,1,2
248263,3,2,4,2,0,0,2
248264,3,2,4,1,0,1,2
248265,1,2,5,1,0,1,2
248266,1,1,6,1,0,2,3
248267,1,1,4,2,0,0,1
248268,1,1,4,1,0,0,3
248269,1,2,39,1,0,1,9
248270,1,2,4,1,0,1,2
248271,1,2,48,1,0,2,2
248272,1,1,4,1,0,0,2
248273,1,1,48,1,0,2,2
248274,1,1,4,1,0,2,1
248275,1,2,4,1,0,1,2
248276,3,1,4,1,0,2,2
248277,3,2,4,1,0,2,1
248278,3,2,4,2,0,0,9
248279,1,2,22,1,0,1,3
248280,1,2,4,1,0,1,2
248281,1,1,36,1,0,2,2
248282,1,2,4,1,0,2,2
248283,1,1,48,1,0,2,2
248284,1,1,4,2,1,2,1
248285,3,2,200,1,1,1,1
248286,4,2,4,1,0,0,9
248287,1,1,4,1,1,0,9
248288,1,2,6,1,0,2,2
248289,1,1,4,1,0,0,2
248290,1,1,34,2,0,2,2
248291,1,2,27,1,0,2,1
248292,1,1,40,1,0,1,3
248293,1,2,35,1,0,1,1
248294,1,1,4,1,0,0,1
248295,1,1,4,1,1,0,9
248296,1,2,4,2,1,1,2
248297,1,2,5,1,0,1,3
248298,1,1,4,1,0,0,9
248299,1,2,26,1,0,1,2
248300,1,1,4,1,1,0,1
248301,3,2,4,2,0,2,2
248302,1,2,5,2,0,2,2
248303,2,1,1,1,1,1,1
248304,1,1,4,1,0,0,2
248305,1,1,4,1,1,2,9
248306,1,1,31,1,0,0,9
248307,1,1,29,1,0,2,2
248308,1,1,28,1,0,2,2
248309,1,1,4,1,1,0,2
248310,1,1,29,1,0,2,3
248311,2,2,4,1,0,0,9
248312,1,1,40,1,0,0,3
248313,1,2,29,1,0,2,9
248314,1,1,4,1,1,2,2
248315,1,1,4,1,0,0,2
248316,1,2,55,1,0,1,3
248317,1,1,30,1,0,2,2
248318,1,2,4,1,0,1,2
248319,1,2,4,1,1,0,2
248320,1,2,4,1,1,1,2
248321,1,2,4,1,1,0,2
248322,1,1,18,1,0,2,3
248323,1,1,200,1,1,2,9
248324,2,1,48,1,0,2,9
248325,1,2,150,2,0,1,1
248326,1,2,200,1,1,1,1
248327,1,2,29,1,0,1,1
248328,1,2,404,1,0,2,2
248329,1,1,200,1,1,1,2
248330,1,1,200,2,1,2,2
248331,1,2,19,1,0,1,3
248332,1,1,4,1,1,2,2
248333,2,1,11,1,0,2,2
248334,1,1,17,1,0,2,2
248335,1,2,4,2,1,0,2
248336,1,1,4,1,0,2,2
248337,1,2,4,1,0,0,2
248338,1,2,40,2,0,0,9
248339,1,2,4,1,1,0,1
248340,1,1,4,1,0,2,2
248341,3,1,4,2,0,2,2
248342,3,2,4,2,0,1,2
248343,3,2,4,2,0,0,1
248344,3,1,4,2,0,2,1
248345,1,1,4,1,1,2,2
248346,1,2,29,1,0,1,1
248347,1,2,4,1,1,0,1
248348,1,1,4,2,1,2,2
248349,1,1,28,1,0,2,2
248350,1,2,4,2,0,2,1
248351,1,2,4,1,0,1,2
248352,1,2,4,2,0,1,1
248353,1,1,20,1,0,2,1
248354,2,2,28,1,0,1,2
248355,3,2,4,2,0,1,1
248356,1,1,200,2,1,2,1
248357,1,1,4,2,0,2,1
248358,1,2,40,2,0,0,3
248359,1,1,29,1,0,1,1
248360,1,1,4,1,0,2,2
248361,1,1,4,1,1,0,9
248362,1,2,4,1,1,0,2
248363,1,2,18,1,0,2,3
248364,1,1,35,1,0,1,2
248365,1,1,28,1,0,2,1
248366,1,1,40,1,0,1,2
248367,1,1,17,1,0,1,2
248368,1,2,4,1,1,1,2
248369,1,1,9,1,0,1,3
248370,1,1,35,2,1,2,2
248371,1,2,4,1,1,0,1
248372,1,2,4,1,0,1,2
248373,1,1,4,1,0,2,2
248374,1,1,410,1,0,2,3
248375,1,2,4,1,1,0,1
248376,1,1,4,1,0,2,2
248377,1,1,40,2,0,2,2
248378,1,2,4,2,0,0,9
248379,1,2,40,1,0,1,2
248380,3,1,4,2,0,2,2
248381,1,2,48,1,0,0,3
248382,1,1,6,1,0,2,2
248383,3,2,4,2,0,1,2
248384,1,1,200,1,1,2,1
248385,1,1,36,1,0,1,2
248386,1,1,4,1,0,0,2
248387,1,2,25,1,0,2,3
248388,1,1,4,1,0,1,1
248389,1,1,4,1,1,0,9
248390,1,2,48,2,0,1,2
248391,1,1,47,2,0,2,1
248392,1,2,21,1,0,2,2
248393,1,2,40,1,0,1,3
248394,1,2,4,1,1,0,9
248395,1,1,6,1,0,0,1
248396,2,1,22,1,0,1,2
248397,1,1,6,1,0,2,1
248398,1,2,4,1,1,1,1
248399,1,2,4,1,0,0,1
248400,1,2,48,1,0,2,2
248401,1,2,200,1,1,2,1
248402,3,1,4,2,0,2,2
248403,1,2,4,1,1,1,2
248404,1,1,400,1,0,1,1
248405,1,2,4,1,1,1,1
248406,1,1,4,1,1,0,2
248407,1,2,48,2,0,0,2
248408,1,1,5,1,0,2,3
248409,1,1,4,2,0,0,1
248410,1,1,36,1,0,1,2
248411,1,1,4,2,0,1,1
248412,1,2,465,1,0,1,1
248413,1,2,49,1,0,1,1
248414,3,1,4,2,0,1,2
248415,1,1,4,1,1,2,2
248416,1,2,200,1,1,1,3
248417,1,2,200,1,1,1,2
248418,1,2,5,1,0,1,2
248419,3,1,4,1,1,2,2
248420,1,1,42,1,0,2,2
248421,1,2,4,1,0,1,1
248422,1,2,4,1,1,0,2
248423,1,1,49,2,1,2,1
248424,1,2,4,1,0,2,2
248425,1,2,4,1,0,1,2
248426,1,1,200,1,1,2,1
248427,3,2,4,2,0,1,2
248428,1,1,4,1,0,0,9
248429,1,2,200,1,1,1,1
248430,1,2,17,1,0,1,1
248431,3,1,4,2,0,0,9
248432,1,2,4,1,0,2,2
248433,1,2,4,2,0,1,1
248434,1,2,4,1,0,0,1
248435,1,2,18,1,0,1,2
248436,2,2,48,1,0,1,1
248437,1,1,40,1,0,2,2
248438,2,2,5,1,0,0,3
248439,3,1,4,2,0,2,2
248440,1,1,39,1,0,1,1
248441,1,2,465,2,0,1,1
248442,1,2,4,1,0,1,2
248443,3,2,4,1,0,0,9
248444,1,2,4,1,0,0,1
248445,1,1,4,1,0,1,1
248446,1,1,4,2,0,0,1
248447,1,1,39,1,0,0,3
248448,1,2,22,1,0,1,2
248449,1,2,38,1,0,1,3
248450,1,1,29,2,0,2,3
248451,1,1,42,2,0,2,3
248452,1,2,35,1,0,1,2
248453,2,1,40,1,0,2,2
248454,1,2,55,1,0,2,3
248455,1,2,40,2,0,1,3
248456,1,1,36,1,0,1,1
248457,1,2,48,2,0,0,9
248458,1,1,4,1,1,0,9
248459,1,2,4,1,0,0,9
248460,1,2,4,1,0,0,2
248461,1,1,35,1,1,2,1
248462,1,1,42,1,0,1,1
248463,1,1,4,1,0,0,1
248464,3,1,4,2,1,1,2
248465,1,2,28,1,0,1,2
248466,1,1,6,1,1,0,2
248467,1,1,42,1,0,2,1
248468,1,2,4,1,0,1,1
248469,1,2,200,1,1,1,9
248470,1,2,18,2,0,1,3
248471,3,2,4,2,0,0,2
248472,1,1,4,1,1,2,2
248473,1,2,29,2,0,1,1
248474,1,1,4,1,1,0,2
248475,1,2,17,1,0,1,2
248476,1,2,4,1,0,1,1
248477,1,1,47,1,0,2,2
248478,1,1,4,1,4,1,9
248479,1,1,48,1,0,2,2
248480,4,1,4,1,0,0,9
248481,1,1,40,1,0,0,1
248482,1,1,200,1,1,2,2
248483,1,1,200,1,1,2,2
248484,1,2,21,1,0,1,2
248485,1,2,4,1,1,0,2
248486,1,1,40,1,0,2,9
248487,1,1,40,1,0,2,3
248488,1,1,35,1,0,1,2
248489,3,1,200,1,1,1,2
248490,1,2,48,1,0,1,2
248491,1,2,48,1,0,1,2
248492,1,1,4,1,1,1,2
248493,1,1,48,1,0,2,3
248494,1,2,200,1,1,2,2
248495,3,1,4,2,0,0,9
248496,1,1,40,1,0,2,3
248497,1,1,40,1,0,1,3
248498,1,1,40,1,0,2,1
248499,1,2,18,1,0,1,3
248500,2,1,35,1,0,0,9
248501,1,1,4,1,1,0,2
248502,3,1,4,2,0,0,9
248503,1,1,4,1,1,0,9
248504,1,2,18,1,0,2,2
248505,1,1,40,2,0,2,1
248506,1,2,42,1,0,2,2
248507,3,2,4,2,0,2,2
248508,1,2,6,1,0,1,2
248509,1,2,4,1,0,0,1
248510,1,1,29,2,1,2,2
248511,3,2,4,2,0,0,2
248512,2,2,4,2,0,1,2
248513,1,2,4,1,0,0,2
248514,1,2,4,1,1,1,2
248515,1,1,31,1,0,2,2
248516,3,2,4,2,0,0,1
248517,1,1,4,1,1,1,2
248518,1,1,48,1,0,1,9
248519,1,1,39,1,0,2,1
248520,1,1,35,1,0,2,3
248521,1,1,21,1,0,2,1
248522,1,2,29,1,0,1,3
248523,1,1,4,2,0,1,2
248524,1,2,47,1,0,1,3
248525,1,2,49,1,1,1,2
248526,1,1,200,2,1,2,2
248527,1,2,457,2,0,1,1
248528,1,1,38,1,0,0,3
248529,1,2,200,1,1,1,2
248530,1,1,48,1,0,2,1
248531,1,1,4,1,0,1,1
248532,1,2,36,1,0,1,1
248533,1,1,4,1,1,0,1
248534,1,2,8,1,0,2,2
248535,1,1,39,1,0,1,9
248536,1,2,410,1,0,1,1
248537,2,2,8,2,0,0,9
248538,1,2,39,1,0,1,2
248539,1,2,4,2,1,1,2
248540,2,1,4,1,0,0,2
248541,1,2,150,1,0,1,3
248542,1,1,4,1,1,1,1
248543,1,1,200,1,1,1,2
248544,1,1,200,1,1,2,2
248545,1,1,17,1,0,2,2
248546,3,2,4,2,0,1,2
248547,1,1,4,2,0,2,2
248548,1,1,6,1,0,0,2
248549,1,2,29,1,0,1,2
248550,1,1,40,1,0,2,3
248551,1,1,4,1,0,0,9
248552,1,2,48,1,1,1,3
248553,1,1,434,1,0,2,2
248554,1,1,40,1,0,1,3
248555,1,1,4,1,0,0,9
248556,1,1,4,2,0,0,1
248557,1,2,4,1,1,2,2
248558,1,2,40,2,0,1,3
248559,1,1,41,1,0,2,3
248560,1,1,40,1,0,0,3
248561,1,1,48,1,0,0,3
248562,3,1,4,2,0,0,2
248563,1,1,18,2,0,2,2
248564,1,2,48,1,0,2,2
248565,1,2,4,1,0,1,2
248566,1,2,48,1,0,1,3
248567,1,2,4,1,1,0,1
248568,1,2,4,2,1,1,2
248569,1,1,200,1,1,2,2
248570,1,2,4,1,0,0,1
248571,1,2,4,1,0,0,2
248572,1,2,4,2,1,0,2
248573,1,2,405,1,0,1,2
248574,3,2,4,2,0,1,2
248575,1,1,4,1,1,0,9
248576,1,2,48,1,0,1,2
248577,1,2,150,1,0,1,2
248578,3,2,4,1,0,0,2
248579,1,1,21,1,0,2,2
248580,1,2,4,1,0,0,2
248581,1,2,4,1,1,0,9
248582,1,2,40,2,0,2,3
248583,1,2,4,1,1,2,1
248584,3,1,4,2,0,0,2
248585,1,2,40,2,0,0,9
248586,1,1,4,2,0,0,9
248587,1,1,48,1,0,2,1
248588,1,1,48,2,0,2,3
248589,1,1,48,2,0,1,2
248590,1,2,39,2,1,0,2
248591,1,2,4,2,0,0,1
248592,1,1,4,1,0,0,3
248593,1,2,426,1,0,1,9
248594,3,1,4,2,0,0,9
248595,1,2,4,1,0,0,2
248596,1,1,200,1,1,2,2
248597,1,1,22,1,0,1,2
248598,1,1,35,1,0,0,9
248599,1,2,19,1,0,1,1
248600,1,2,4,1,0,0,9
248601,1,1,18,1,0,2,3
248602,1,2,17,1,0,1,2
248603,1,2,4,1,1,1,2
248604,1,1,200,1,1,2,2
248605,1,1,4,2,1,0,1
248606,1,2,4,1,1,0,2
248607,1,2,5,1,0,2,2
248608,1,1,40,1,0,0,3
248609,1,1,4,1,0,0,2
248610,1,2,4,2,0,2,2
248611,1,2,4,1,0,0,9
248612,1,2,4,1,0,0,2
248613,1,2,4,2,0,1,2
248614,1,1,17,1,0,1,2
248615,1,2,200,1,1,1,2
248616,1,1,4,1,0,2,2
248617,1,2,29,1,0,1,2
248618,1,2,4,1,0,0,2
248619,1,1,4,1,0,0,1
248620,1,2,48,1,0,1,2
248621,1,2,6,1,0,1,2
248622,1,2,40,2,0,1,2
248623,3,2,4,1,0,0,2
248624,1,1,48,1,0,2,2
248625,1,1,4,2,1,0,9
248626,1,2,48,1,0,1,2
248627,3,2,4,2,0,0,1
248628,1,1,13,2,0,2,1
248629,1,1,8,2,0,2,2
248630,3,2,4,1,0,2,9
248631,1,2,29,1,0,2,2
248632,1,1,4,1,1,2,2
248633,1,2,434,1,0,1,2
248634,1,1,22,1,0,2,2
248635,3,1,4,2,1,0,1
248636,1,2,55,2,0,1,2
248637,1,2,4,1,0,0,2
248638,1,2,4,1,1,2,2
248639,1,2,1,1,0,1,1
248640,1,2,20,1,0,1,1
248641,3,1,4,2,0,2,1
248642,1,1,1,2,0,2,1
248643,1,1,42,1,0,2,2
248644,1,2,4,1,0,1,2
248645,1,2,20,1,0,0,3
248646,1,1,35,1,1,2,2
248647,1,1,17,1,0,2,1
248648,1,1,25,1,0,2,2
248649,3,1,6,2,0,2,3
248650,1,2,4,1,0,0,9
248651,1,2,17,1,0,1,3
248652,1,1,4,1,0,0,9
248653,2,2,5,1,0,2,3
248654,1,1,40,2,0,2,2
248655,1,2,4,1,0,0,9
248656,1,1,47,1,1,0,9
248657,1,2,20,1,0,1,3
248658,1,2,29,1,0,1,2
248659,1,1,19,1,0,2,1
248660,1,1,4,1,0,0,9
248661,1,1,4,2,1,0,2
